Genotype,File,Batch,Replicate,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,Solar.month,Solar.day,Lunar.cycle,Lunar.day,Hour,Minute
Mo17,S3_Mo17-1July_F8_F6_F3_E3_D6_C3_C2.csv,S3,F3,1.369483722,2.181765988,3.234461345,3.25096253,2.697485299,2.87464385,3.707724484,4.715270767,5.454099843,6.756891278,7.622630506,10.07890057,12.48990698,14.85736859,17.20191188,18.99068612,22.51609543,23.66315694,25.49604893,26.36236111,27.47103445,26.34746421,25.99910587,25.12534523,24.83714746,24.11006402,23.26896198,22.006163,21.56269366,20.68492232,19.9412231,19.00443711,17.67345615,16.17918222,14.70897252,13.58311045,12.35468894,11.89574974,11.54395366,11.61614634,10.82775641,11.87111256,11.69292268,12.56439149,13.57337017,14.77772745,15.38105201,16.08407122,16.18663067,17.47062909,19.03996049,19.38545404,20.01914536,20.90321924,21.57529873,21.22292969,21.89730101,21.42575675,21.90761425,21.07396066,21.14386151,S7,S1,L7,L5,13,0
Mo17,S3_Mo17-1July_F8_F6_F3_E3_D6_C3_C2.csv,S3,E3,1.080311923,0.343757488,0.809990435,0.493975563,0.362768228,0.356706335,1.174105114,3.269870137,5.10253294,6.682406765,8.953038507,12.03096778,14.56401419,18.15703253,21.05963672,26.13375095,29.30851009,30.68188993,32.87116166,35.5233833,37.75849166,36.83660256,38.12117394,38.10112042,38.13950859,36.63606734,35.92330784,36.18228476,35.35321483,32.69984728,32.94621914,32.02604892,31.93781342,32.16126696,30.84403699,30.68188993,31.46397732,29.49242955,29.87917606,28.916034,29.0151557,28.49089932,28.32130381,26.48841183,26.21224617,25.81690529,26.67806086,26.74796171,26.81614369,27.94085984,27.63203559,27.98440463,29.31710446,29.08620247,29.30965601,28.79685878,30.05622002,29.68895407,30.6102702,30.05679297,30.34040708,S7,S1,L7,L5,13,0
Mo17,S3_Mo17-1July_F8_F6_F3_E3_D6_C3_C2.csv,S3,D6,1.429816178,1.485163901,0.083777889,0.19426707,0.505314398,0.889230498,2.488642183,2.69570913,4.118248744,6.049861359,8.665413694,11.07011756,12.79357461,14.25977361,17.61959812,20.34114764,22.57854783,23.98458626,25.70918923,26.81041411,25.98764671,26.03577517,26.27183378,26.86427214,25.02622353,26.07702813,24.92251817,26.48898478,24.00693162,25.36025793,16.98304201,18.21891197,19.2651329,19.36368164,20.64137753,21.68473367,19.89767831,19.35909798,18.68644553,17.15722118,15.23093707,14.4064508,13.42440114,15.58502499,14.86882774,16.33674561,15.56840921,14.50385363,14.10450204,11.56171535,12.03669736,11.16121785,13.65186538,14.23914712,11.78402297,13.77734314,14.5095832,13.55503552,13.07031322,13.62780116,14.51359391,S7,S1,L7,L5,13,0
Mo17,S3_Mo17-2Sep_F7_E4_D7_D6_D4_C3.csv,S3,F7,7.958383774,6.123199957,6.958572422,7.531530217,7.428970772,7.578512756,7.496006834,7.662164594,9.542612078,9.649755186,11.69922522,10.94177501,13.23475211,16.22387293,16.80542509,18.56555144,19.30352108,21.73629987,23.86655696,25.82721853,25.76362022,27.89158547,30.49567865,32.13319202,33.25561634,32.43743261,34.12307445,33.57991046,35.97029038,35.02834776,34.51268575,35.26727116,36.8211327,36.73862678,36.84576989,35.13663679,37.40726853,36.3392752,36.73175129,37.4932122,38.7096016,39.04650078,40.03542593,38.51365003,38.91242866,40.38951385,41.85170215,40.73386149,41.67351227,41.12805645,42.06885315,40.36774146,42.22985429,40.37175216,42.37882332,41.95254272,42.66759405,42.78103969,43.88914006,43.67943751,44.77321394,S9,S2,L9,L8,13,0
Mo17,S3_Mo17-2Sep_F7_E4_D7_D6_D4_C3.csv,S3,E4,-7.622057549,-5.449745364,-6.370717724,-7.402614713,-5.837866975,-6.095125025,-4.841894439,-5.200336836,-2.760224178,-2.730659556,-2.390551809,1.429185924,1.407241641,4.403868205,6.647456339,7.606587688,9.140968664,13.13391154,14.99373254,18.35470297,21.59649817,24.06078965,26.09077912,30.00064311,33.37765636,35.21169426,38.88893739,40.49092738,41.55319113,43.95904092,45.86756333,45.96038249,46.22222421,46.55683156,48.37253481,49.04633318,49.11050445,49.52246111,49.89774846,50.07421946,50.26444145,49.67773267,51.30435985,52.05665343,50.48674908,52.55799151,51.4584855,51.33873732,52.70008504,51.68251199,51.50031142,53.33091157,53.57441863,53.56009469,53.43748172,52.1019171,51.77246637,49.92467748,49.71726676,50.1103158,49.77055183,S9,S2,L9,L8,13,0
Mo17,S3_Mo17-2Sep_F7_E4_D7_D6_D4_C3.csv,S3,D7,6.560366754,7.278855829,7.633516705,5.230990078,6.172474327,5.137655253,4.001193467,5.002551805,6.036683329,9.225193459,9.753460547,11.43451872,13.7779161,15.17421425,19.09782923,20.70497584,19.79110816,25.31212947,24.78042464,29.02546894,28.5848644,30.82169163,33.6784592,37.35799416,38.95540049,41.99494159,42.94547858,46.34541013,48.15366493,48.77704302,50.32746681,52.34485121,52.01998414,55.89776249,55.90120024,57.04195921,57.17144767,55.65540135,57.20181443,57.55361052,56.4420724,58.55055708,57.61663588,57.44474854,57.36453445,57.67966124,59.90846706,57.14165387,57.79425279,57.69684997,59.93711495,57.73695702,57.57652883,58.61358244,55.68634107,57.00242512,56.67927693,55.87140643,54.42583392,54.77992183,56.64547242,S9,S2,L9,L8,13,0
Mo17,S3_Mo17-2Sep_F7_E4_D7_D6_D4_C3.csv,S3,D6,-1.028230059,-1.996815212,-0.611403263,-1.304109237,-1.072118626,-0.507617688,0.940624812,1.376187328,2.433007981,3.556291739,3.702052202,5.950166702,6.832521707,9.389632347,11.98398524,12.54261909,16.65416423,17.45859698,19.7429797,21.05046939,25.30811877,27.25502936,27.30659556,31.26344209,31.39407647,33.67502145,33.62460117,37.03771075,37.24569443,40.14428792,38.24837057,40.82266995,40.74818543,42.6423839,44.72107478,44.11488544,42.46132924,45.26939539,44.44376321,47.02722991,47.41913304,46.99170653,45.99819771,48.48598046,49.3053101,46.69319551,48.58739398,48.07975338,47.60076066,49.07899177,48.16741592,48.35248129,48.41951735,45.15480383,46.89487666,44.86144944,44.50335082,44.95827931,45.71401064,44.27645953,44.89926466,S9,S2,L9,L8,13,0
Mo17,S3_Mo17-2Sep_F7_E4_D7_D6_D4_C3.csv,S3,D4,-5.655895579,-6.801009028,-6.901276642,-6.317432649,-7.160253566,-6.471558296,-5.573446952,-5.753642179,-4.923426334,-3.448804856,-2.919391854,-2.606671489,-1.148150126,-0.899830217,0.186789971,2.380123977,2.778673419,5.401158543,6.416554348,7.281147661,9.498494328,11.42134069,13.23933577,14.32108009,15.29052468,17.26436428,18.55294636,19.31383432,20.80295163,22.39520134,21.15016405,21.76781255,24.14673332,22.75616475,24.39768883,23.76514343,23.594402,25.2519689,24.45727644,24.30945333,26.26896899,26.17614983,26.10682194,26.07645517,25.92634023,25.38890582,24.7185452,26.15896109,25.35166356,26.01400277,24.62572603,26.35376674,25.13107481,25.17519256,25.59115992,25.41927258,24.53233391,25.41239709,24.39711587,24.97924099,25.63241288,S9,S2,L9,L8,13,0
Mo17,S3_Mo17-2Sep_F7_E4_D7_D6_D4_C3.csv,S3,C3,-5.775987533,-5.161948664,-5.904330079,-5.661281382,-5.307422648,-2.984078789,-3.32928586,-2.541182413,-0.750517416,-0.326190602,1.992002366,3.291699829,3.439007278,4.436068433,7.179161173,8.823550045,10.51492146,12.17993681,14.94388521,16.84495918,17.85164602,22.21815738,22.71376587,25.42328329,26.24375885,29.75484422,31.80717904,33.38911551,35.29591905,38.33717903,38.5371413,41.63225931,42.50945769,43.29498283,43.02397379,44.36183025,44.12233389,44.44490913,41.66148016,40.60895669,38.49818017,36.90306567,37.9452759,35.45348245,34.95157142,36.06482841,36.4166245,35.66948754,36.03904531,36.39026844,36.42178112,36.47964986,36.44183464,37.01880314,37.65822404,38.00830126,37.16777217,36.19718167,36.13186448,34.59633759,33.50485299,S9,S2,L9,L8,13,0
Mo17,S3_Mo17-3Aug_F4_F3_E5_D5_C4.csv,S3,F4,1.892880668,0.625727208,-0.013448465,-0.849982889,-1.932300164,-2.120287617,-1.511004297,-0.471378108,0.758825304,2.68906282,4.8573643,7.053110458,10.56362287,12.91389574,16.0898008,18.9121909,21.83599453,23.6052882,26.18760898,28.42959284,30.57818457,31.55335874,32.81443884,33.36848903,33.05909182,32.13433794,32.18418527,31.68857678,30.79820036,29.83849605,27.23669471,27.31518993,25.66277964,23.86483808,23.73993328,22.10471174,20.33198032,19.64901463,19.27315431,18.46757565,18.31860663,17.26665611,17.53881107,16.50233042,18.02868998,17.60928488,17.83331137,18.04817055,19.23362022,19.52869349,20.49068963,21.22579448,21.91792749,22.02621652,22.75444588,23.513042,23.90437217,24.62400716,24.70021055,25.73726416,26.51362197,S8,S3,L8,L9,13,0
Mo17,S3_Mo17-3Aug_F4_F3_E5_D5_C4.csv,S3,F3,9.448647,8.773129759,8.277521266,8.236841263,8.467170296,7.970415888,8.678591723,10.3378775,11.33367815,13.575662,15.28594102,16.40034393,18.57815651,20.58121696,23.17270507,25.09039481,27.53749755,28.7028937,31.53101338,32.25408612,35.43973146,36.77300425,36.81769496,37.31387641,38.93362809,40.46800907,40.27778708,41.58183902,41.28103618,40.41415104,41.43630774,40.00964283,41.36812577,40.808346,40.87137136,40.984817,41.12118096,41.36869872,40.73672628,41.99837934,40.86736065,41.30223562,41.27014998,41.98119061,42.28600415,42.26595063,42.46419403,43.01251464,43.42905496,42.29803627,42.95636477,42.67962616,42.70770109,42.1863095,43.45712989,42.54956474,42.88188026,42.55128361,43.69891808,42.73806785,42.99933661,S8,S3,L8,L9,13,0
Mo17,S3_Mo17-3Aug_F4_F3_E5_D5_C4.csv,S3,E5,9.358119668,9.512818273,9.43031235,10.819735,10.98073614,9.237225573,11.36289899,12.11175483,13.61806087,16.87704481,18.92880668,18.46528382,21.40513027,23.48668594,26.85281298,27.54265417,32.28445288,33.9540519,36.89619018,38.10283929,41.82763792,43.53562511,46.74189693,49.26348418,50.37273047,53.65291385,54.112426,56.9348161,58.72244442,60.20067553,61.67890665,61.51274889,63.27745889,64.14835474,63.64415188,65.67242248,66.52040001,67.18503106,68.31948749,69.26486785,68.97265938,70.67434403,71.24730182,70.525375,71.51086241,70.45662007,71.32751592,70.23889611,69.47113266,69.86074396,69.29924532,70.67434403,69.76907071,69.93522847,68.69191006,68.15332973,66.85844511,67.86685083,67.38556629,67.34545924,66.87563385,S8,S3,L8,L9,13,0
Mo17,S3_Mo17-3Aug_F4_F3_E5_D5_C4.csv,S3,D5,-1.134055364,-0.554766385,-0.774925418,-0.802828463,-1.492325873,-1.798686406,0.087261472,1.605198559,2.949472138,3.873653061,6.281909266,7.182025962,9.461252071,11.37034744,13.22100112,15.96203121,16.92402735,19.76704393,20.54282879,25.51037287,25.91144333,28.73154159,30.07913833,29.67348421,30.56386062,33.5942344,33.47563214,34.53044744,35.10168636,34.78827845,34.50237251,36.52949719,35.79553825,36.33182675,35.53369654,34.96417649,35.39160301,35.59844077,34.8879731,35.07647622,35.10970777,33.82456344,34.07150825,32.97314815,32.62708164,32.3262788,31.8524427,29.9261586,30.72371585,30.24987975,29.65285773,28.29093705,28.53444411,29.42482053,28.15915676,30.48364653,29.60873998,29.56519519,27.67271559,28.18493986,26.8648451,S8,S3,L8,L9,13,0
Mo17,S3_Mo17-3Aug_F4_F3_E5_D5_C4.csv,S3,C4,-2.65525831,-3.857438356,-2.011482931,-2.93491901,-2.999204874,-3.054094231,-1.550824864,-0.982851802,0.102553716,2.348210228,2.373993328,5.160630861,6.405095192,9.858884781,11.33998068,13.44158987,15.3581337,17.27410457,18.67899708,22.42213035,24.29914009,25.6702281,26.99949018,32.23517851,32.86199434,33.43609805,36.9093682,37.25085105,38.11257957,39.44527941,42.19146612,41.60762212,40.72125642,41.28848463,44.25411418,42.52721939,42.31293317,43.42275242,43.89830739,43.52302003,45.62004556,44.96801959,46.40213295,48.55817314,47.33891895,47.82364124,46.11794589,48.11756859,46.62501354,47.99782041,46.26863379,47.90958491,48.33414664,46.43994817,46.46286648,47.51825474,45.76672276,45.72890754,48.20809592,45.80052727,47.82478716,S8,S3,L8,L9,13,0
Mo17,S3_Mo17-4Sep_F3_E3_E2_D4_D2_C3.csv,S3,F3,2.997944367,2.528118975,3.47006159,2.82428086,2.968207858,3.55640633,2.606671489,4.36971992,4.949037547,7.043943133,8.867094837,9.807318579,12.2234816,13.7561437,16.63468367,19.08178641,20.22139946,22.72980869,23.75769498,24.4469632,24.84860662,25.46854695,26.38126872,25.92748615,25.66564443,25.54417738,25.56308499,25.33733962,24.39310517,23.08275069,22.76876982,22.21643851,20.65226373,19.54301743,18.20573394,18.1220821,17.58751248,17.61959812,16.3980521,16.34763181,15.08827058,15.42345089,14.71642097,15.5861709,15.66409316,15.51340526,15.96317713,16.25996927,16.68968761,17.56058346,18.03499252,20.07644114,19.98935156,20.66830654,21.69160917,23.24260592,24.44524433,24.74318238,25.75960951,25.72465909,25.86216896,S9,S4,L9,L10,13,0
Mo17,S3_Mo17-4Sep_F3_E3_E2_D4_D2_C3.csv,S3,E3,5.50423365,4.920905319,6.300243915,5.322376846,6.74600508,6.957999464,7.607733604,9.566103348,10.28917608,12.61366586,15.13353424,15.96317713,17.26379133,21.17136349,22.69313939,23.69868032,27.83715448,27.57187502,32.97830477,34.509248,37.14485386,39.55586026,40.33680174,42.22125992,43.20273663,47.83567336,48.57593483,50.84713953,50.97261729,49.85420367,52.71097124,52.61586024,53.31658763,52.55168897,55.1225506,54.0608598,56.25815295,55.12541539,56.96575582,55.56029035,58.14948663,58.61931202,55.79921375,57.86873731,57.06315865,56.70334115,58.11510916,55.60498106,55.26292526,56.80074398,55.01941819,56.85517497,56.82480821,55.44226105,57.14852936,56.67354735,56.09428702,56.78355524,57.19723077,58.05781338,56.65234791,S9,S4,L9,L10,13,0
Mo17,S3_Mo17-4Sep_F3_E3_E2_D4_D2_C3.csv,S3,E2,-0.319544292,0.27776421,-0.122779126,-0.295227963,-1.09188567,-0.368663964,0.601662981,0.530163577,1.396412738,3.147658239,4.751252516,5.481659113,7.549291909,9.005750624,9.555790107,12.25843203,14.3399877,17.06669384,18.24755986,20.31135384,22.22961654,25.74872331,28.47600242,28.59231285,32.10511709,31.64216719,34.34824686,34.8364069,34.16146262,36.46589887,36.02529433,37.26345612,35.47067118,36.38969548,38.10283929,37.77224264,38.65402469,37.52186009,38.22946296,38.93935767,41.0106001,40.77912515,40.59921641,41.43115112,42.18229879,43.33852762,43.02626563,43.62443356,44.34406855,42.67045883,43.18153719,45.05052552,44.18535924,44.79613225,45.3983109,46.21191097,47.18765809,47.84827843,48.38055622,49.2904132,49.76138451,S9,S4,L9,L10,13,0
Mo17,S3_Mo17-4Sep_F3_E3_E2_D4_D2_C3.csv,S3,C3,-2.523478017,-2.287935068,-1.91986698,-2.86324199,-1.77284601,-1.747062909,-0.660391155,-1.524526101,0.823168464,2.113927785,3.450179955,5.934123884,6.001732904,7.669040088,10.95266121,12.46297796,14.67745984,19.24164163,21.24871279,23.98687809,25.32244271,27.53635163,29.33142841,31.47199873,36.65211015,36.63606734,38.88263485,39.20291826,42.30319289,43.07668591,46.14143716,45.19090018,44.67752999,46.50010874,46.24342365,45.49571372,48.0591269,46.7476265,48.0957962,49.27093263,49.4004211,51.40233563,50.13094228,52.04634019,50.01348594,51.98847146,53.00489859,50.14125553,52.75394307,50.20256201,51.6756365,51.90883032,52.70982532,50.84312882,53.31716058,52.27380444,52.17296387,53.14298141,52.67086419,51.68079312,52.47433967,S9,S4,L9,L10,13,0
Mo17,S3_Mo17-5Aug_F5_F4_E3_D7_D6_D4_C4.csv,S3,F5,-1.357165129,-0.450132833,-0.107716065,-1.101568657,-0.378134956,-0.793890321,1.448093531,0.034825521,1.836387029,4.291683069,5.663802396,6.056736852,7.343027102,11.15147757,10.53382906,13.15682985,15.12608579,16.65244536,19.82147492,18.70420722,21.90303059,24.40571024,25.85930417,27.31060626,29.24777657,31.99339032,33.14159774,34.83296915,36.39370619,38.27587255,37.89714744,38.01918745,40.15861186,41.6975765,42.51060361,41.84368074,42.89505829,43.822104,45.24876891,45.60113796,45.98960334,46.97394483,48.3496165,49.67257605,47.93594097,48.68193202,50.01749664,50.28105723,51.34160211,50.88724657,53.50509074,53.2518434,52.25546979,54.22873644,54.46021138,54.41953138,56.0931411,57.67966124,56.90616821,56.7950144,56.2696121,S8,S5,L8,L11,13,0
Mo17,S3_Mo17-5Aug_F5_F4_E3_D7_D6_D4_C4.csv,S3,F4,-3.247009121,-2.37886347,-3.228617176,-4.224245936,-3.671628143,-3.147429056,-4.180701144,-3.554572865,-1.49685224,-0.476041984,-0.468604992,1.351435551,2.372503638,5.049477048,6.536875485,9.200556274,11.21564884,13.02103885,14.16638148,15.85660698,18.93682809,20.32510482,22.54073262,24.42519081,25.36426863,26.25980167,25.78023599,26.89349299,26.61847325,26.36350703,25.08867593,25.33791257,25.05945509,23.9542195,22.82262785,23.42767129,23.11483633,22.69428531,21.77583396,22.07549089,21.62514606,20.77946036,22.06746948,20.93816967,19.72178027,21.68186888,19.23018248,19.91945071,19.09152669,19.7905352,19.76589802,19.42441517,18.23380887,18.72196891,19.2462253,17.39900936,16.88621214,16.56592873,16.37971745,17.10279018,16.02104587,S8,S5,L8,L11,13,0
Mo17,S3_Mo17-5Aug_F5_F4_E3_D7_D6_D4_C4.csv,S3,E3,0.023070146,-1.570649204,-0.647327717,-0.784321926,-0.599313854,-0.556112836,-0.082511652,-0.389433684,1.844293847,3.478942436,4.516511707,7.105249617,7.378550486,10.64154513,12.9362411,14.40129418,17.52219529,20.1652496,23.09420985,26.74165917,29.33944982,31.58659029,33.6309037,37.12193555,39.47450025,41.44318324,43.24857325,46.82325693,47.2174519,47.76233476,49.44625772,49.7831569,51.08434406,52.79863378,51.59427649,53.12178198,53.51368511,55.20047286,55.01769932,56.03527236,56.83397553,55.30933484,56.66380707,58.07500211,56.19168984,58.57920497,57.29577951,58.56774582,58.4932613,58.41877679,58.36721059,57.21613838,59.13497404,58.01197676,59.11205572,57.63382461,58.29272608,57.92030351,57.7140387,58.29845565,58.61931202,S8,S5,L8,L11,13,0
Mo17,S3_Mo17-5Aug_F5_F4_E3_D7_D6_D4_C4.csv,S3,D7,1.408674035,0.583729402,1.369139947,1.175537508,1.658254451,1.309380449,1.976933576,3.343495213,4.601309461,4.650411944,5.977095719,8.08672632,8.807507227,11.00651924,12.19254188,15.59533823,17.9822804,19.78136788,23.57320257,24.37075982,25.86102304,28.76190836,31.44850746,32.38070979,34.12880402,35.12861538,38.79497231,38.68611033,39.89447832,39.93745015,40.46170653,42.48310164,41.45521535,42.01785991,41.89753877,42.92198731,43.05663239,43.59979638,43.74246287,44.06847585,43.24685438,43.91549612,46.18269012,45.1009458,46.16779322,45.86297967,46.14315603,48.05053253,48.17887508,47.21516007,48.56218384,48.86126781,47.99094492,47.87749928,49.68861887,50.02379918,48.95064923,50.55779584,50.86604714,49.49839688,50.02551805,S8,S5,L8,L11,13,0
Mo17,S3_Mo17-5Aug_F5_F4_E3_D7_D6_D4_C4.csv,S3,D6,-6.068196008,-5.20652478,-4.220006048,-4.906982445,-5.309771775,-4.523215314,-4.79193252,-3.345500566,-2.739884176,-0.497447687,-0.230695727,0.895934104,2.974109323,3.83091041,7.224424839,9.89555408,12.32374922,13.86557864,17.73762742,18.39538297,20.76169866,24.70250238,27.88872068,29.65686843,30.7420505,33.05164337,33.98040796,36.09691405,38.62365793,39.4303825,40.49722992,41.83623228,40.40842146,41.94795905,41.03523729,43.22794677,41.50563564,43.79746682,42.70598222,42.86411857,43.37061326,45.11469679,44.65862238,44.30568038,44.56408435,46.21362984,46.63761861,46.44739662,46.95389131,48.16054043,47.989799,47.52169249,47.11947611,47.44147839,48.00985253,49.19186446,49.26061939,47.99552858,50.12177496,48.37368073,49.96994114,S8,S5,L8,L11,13,0
Mo17,S3_Mo17-5Aug_F5_F4_E3_D7_D6_D4_C4.csv,S3,D4,14.14518205,13.37111606,13.32413353,13.18719661,13.58253749,12.24067034,13.34476001,13.6679082,15.24354214,16.74755635,16.96642623,18.70420722,19.41696672,22.28118274,24.18684036,25.39807314,27.99185308,29.8568307,32.59041234,33.92425809,36.17712814,37.1442809,39.50142927,38.28847762,40.5109809,41.64486438,40.77224966,43.81350964,44.35953841,43.38665608,42.9695428,45.22986131,45.53352894,44.74456605,46.89774145,46.31905407,46.83357017,48.40003679,48.79996133,50.86891193,50.35153104,50.55206626,51.68308495,51.24649111,51.54843987,52.92353858,54.23675784,55.21021314,56.0564718,56.9348161,55.97339292,56.47358508,56.83970511,57.38745276,55.61701317,53.97892684,52.54767826,52.15863992,52.32193289,52.25489683,52.50757122,S8,S5,L8,L11,13,0
Mo17,S3_Mo17-7July_F2_F1_E2_E1_D7_C4.csv,S3,F2,4.721516007,5.003067467,5.04810195,4.353276032,5.301234704,5.162005959,4.769357982,5.451636125,7.184890751,8.11021759,8.863084133,10.3161051,11.35143984,12.70247432,15.4939247,17.1772747,19.72178027,20.3824006,21.72312184,22.24394048,23.57320257,24.80276999,25.3212968,25.40208385,25.41640779,25.59230584,25.9349346,25.93378868,24.45956827,25.06976833,24.22179079,23.66831356,23.10108534,22.94352195,22.03022722,22.98305604,22.32931119,21.56956916,20.12571551,21.08713869,19.13736332,20.20650256,20.33828285,19.60375096,19.77735717,19.10756951,19.7756383,19.90741859,19.34591995,19.24336051,19.9412231,20.05466875,21.1536018,20.89233304,20.3268237,20.61158372,21.33637533,22.87132927,22.72522503,22.89367462,21.93912693,S7,S7,L7,L11,13,0
